着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,エンジョイ,牝3,54,横山和生,1:56.5,,1.8,1,452(-4),[東] 田村康仁
2,3,3,ティケイプルメリア,牝3,54,Ｍ．デム,1:56.9,2.1/2,8.5,3,442(+4),[東] 林徹
3,5,6,トップブランド,牝3,54,田辺裕信,1:57.1,1.1/2,3.4,2,480(-2),[東] 伊藤圭三
4,7,10,ジュネス,牝3,54,吉田豊,1:57.4,1.1/2,27.0,6,496(-4),[東] 本間忍
5,8,12,ラブエスポー,牝3,51,秋山稔樹,1:57.5,3/4,27.9,7,462(-4),[東] 蛯名利弘
6,2,2,ラッキービープラン,牝3,54,伊藤工真,1:58.1,3.1/2,159.6,12,472(-2),[東] 宗像義忠
7,5,5,エスカレーション,牝3,54,大野拓弥,1:58.2,1/2,13.7,5,468(+20),[東] 高柳瑞樹
8,8,11,ナックダイヤ,牝3,51,小林脩斗,1:58.4,1.1/2,10.2,4,502(-6),[東] 杉浦宏昭
9,6,8,クンクンクン,牝3,54,江田照男,1:58.5,1/2,117.4,11,440(+4),[東] 加藤和宏
10,7,9,シゲルパック,牝3,54,木幡巧也,1:58.6,クビ,69.1,8,496(-2),[東] 田中清隆
11,6,7,グロワールポン,牝3,54,柴田善臣,1:59.8,7,105.0,10,478(+4),[東] 田中清隆
12,4,4,トレベーラ,牝3,54,武藤雅,2:02.3,大,85.4,9,480(-10),[東] 水野貴広
