着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,9,ヨシノパナギア,牝3,54,Ｍ．デム,1:12.9,,5.2,3,484(-4),[東] 宗像義忠
2,7,14,シャリーアルマリカ,牝3,54,ヒューイ,1:13.0,1/2,3.4,1,478(0),[東] 国枝栄
3,6,11,エリーウェイ,牝3,54,武士沢友,1:13.5,3,47.5,8,464(-2),[東] 南田美知
4,1,2,セストリエール,牝3,54,武藤雅,1:13.6,1/2,93.9,12,436(0),[東] 池上昌和
5,7,13,キュアノス,牝3,54,津村明秀,1:13.7,1/2,7.7,4,456(+2),[東] 矢野英一
6,8,15,スパークジョイ,牝3,54,吉田豊,1:13.9,1.1/4,7.9,5,462(+2),[東] 古賀史生
7,5,10,マサノオリンピアン,牝3,54,石川裕紀,1:14.2,2,127.5,13,438(0),[東] 小島茂之
8,6,12,ミネルバ,牝3,54,ルメール,1:14.2,アタマ,3.7,2,446(0),[東] 加藤征弘
9,2,4,フレアリボン,牝3,54,黛弘人,1:14.4,1.1/2,195.5,16,440(-8),[東] 田島俊明
10,4,7,マープル,牝3,54,横山典弘,1:14.6,3/4,37.6,7,442(-6),[東] 萩原清
11,8,16,パンダノポケット,牝3,54,木幡巧也,1:14.9,2,85.7,10,424(0),[東] 高橋文雅
12,4,8,マッチアドゥー,牝3,52,木幡育也,1:15.1,1,147.1,14,456(0),[東] 小桧山悟
13,2,3,コスモイーゲル,牝3,54,丹内祐次,1:15.6,3,92.8,11,470(-2),[東] 松永康利
14,3,6,ラブキーセキ,牝3,52,団野大成,1:15.7,3/4,55.2,9,414(+18),[東] 大和田成
15,1,1,マリノインスパイア,牝3,51,小林凌大,1:16.2,3,174.7,15,462(0),[東] 和田雄二
16,3,5,スズノレイラ,牝3,54,三浦皇成,1:16.8,3.1/2,8.7,6,462(0),[東] 高橋裕
