着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,12,ファイヴレター,牡3,55,菊沢一樹,1:12.9,,59.5,8,444(+12),[東] 佐藤吉勝
2,3,6,コーラルティアラ,牝3,54,横山典弘,1:12.9,クビ,16.6,7,462(-2),[東] 和田勇介
3,2,4,リアンフィーユ,牝3,54,田辺裕信,1:13.0,3/4,6.8,3,452(-2),[東] 斎藤誠
4,4,8,エターナルダイヤ,牡3,56,木幡初也,1:13.1,クビ,5.4,2,462(+2),[東] 宗像義忠
5,1,2,ソラン,牡3,56,吉田豊,1:13.2,1/2,14.2,6,520(+8),[東] 古賀史生
6,7,14,デトロイトテソーロ,牝3,54,大野拓弥,1:13.4,1.1/4,1.8,1,474(+4),[東] 高木登
7,4,7,ショシカンテツ,牡3,56,津村明秀,1:13.6,1.1/2,13.3,5,506(+4),[東] 菊沢隆徳
8,6,11,サノノクヒオ,牡3,56,内田博幸,1:13.7,クビ,106.4,10,494(0),[東] 清水英克
9,5,9,クリムゾンブリッツ,牡3,56,Ｍ．デム,1:13.8,3/4,9.4,4,470(-4),[東] 金成貴史
10,3,5,ロードオブイサチル,牝3,53,野中悠太,1:13.8,ハナ,72.0,9,476(+8),[東] 竹内正洋
11,8,16,キャツクレードル,牝3,51,小林凌大,1:13.8,ハナ,437.9,15,452(+2),[東] 佐藤吉勝
12,1,1,ピュティ,牝3,54,武士沢友,1:14.0,1.1/4,329.8,14,430(-8),[東] 深山雅史
13,2,3,レイクマッジョーレ,牡3,56,木幡巧也,1:14.3,2,158.6,11,472(+2),[東] 土田稔
14,8,15,ナススイート,牡3,56,勝浦正樹,1:14.6,2,289.7,12,454(+14),[東] 田島俊明
15,5,10,シンデレラサイズ,牝3,54,黛弘人,1:14.8,1,837.1,16,418(+4),[東] 加藤和宏
16,7,13,バランスロック,牡3,56,西田雄一,1:15.5,4,323.8,13,492(+4),[東] 武藤善則
