着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,テリオスベル,牝3,51,小林凌大,1:11.6,,23.9,6,422(0),[東] 田島俊明
2,6,12,ショウナンバービー,牝3,54,三浦皇成,1:12.1,3,2.0,1,490(-2),[東] 田中剛
3,7,14,サンキーウエスト,牝3,54,岩部純二,1:12.7,3.1/2,2.6,2,442(+4),[東] 萱野浩二
4,3,5,アイアンメイデン,牝3,54,田辺裕信,1:12.8,3/4,9.6,3,454(-2),[東] 小島茂之
5,4,7,アッタヴァンティ,牝3,52,木幡育也,1:13.6,5,22.4,5,432(+8),[東] 中川公成
6,6,11,トーホウカッフェ,牝3,54,岩田康誠,1:13.8,1.1/4,59.3,10,508(0),[東] 田中清隆
7,8,15,ショウイモン,牝3,54,藤岡佑介,1:13.8,ハナ,24.0,7,418(-2),[東] 松山将樹
8,2,4,ピュティ,牝3,54,武士沢友,1:13.9,3/4,106.1,12,430(0),[東] 深山雅史
9,7,13,ラインキャンドル,牝3,54,武藤雅,1:14.0,クビ,33.5,8,476(0),[東] 水野貴広
10,4,8,ダニューブ,牝3,54,大野拓弥,1:14.4,2.1/2,19.3,4,468(0),[東] 和田勇介
11,5,9,ラブリーモーション,牝3,54,丸山元気,1:14.5,3/4,56.5,9,458(0),[東] 木村哲也
12,5,10,クツワノオジョウ,牝3,54,木幡巧也,1:14.6,3/4,95.5,11,428(0),[東] 岩戸孝樹
13,3,6,マサノルビー,牝3,54,田中勝春,1:14.7,1/2,106.9,13,416(-10),[東] 稲垣幸雄
14,2,3,サンプルマン,牝3,54,横山和生,1:14.8,1/2,308.4,16,416(-4),[東] 加藤和宏
15,1,2,ブライティアデイ,牝3,54,丹内祐次,1:15.1,1.3/4,186.3,14,408(0),[東] 矢野英一
16,8,16,タンバザクラ,牝3,51,小林脩斗,1:16.7,10,205.4,15,464(0),[東] 南田美知
