着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,コスモフォーミュラ,牝3,54,石橋脩,1:13.8,,6.1,4,470(+2),[東] 菊沢隆徳
2,8,15,ゼットイーリス,牝3,54,柴田大知,1:13.8,クビ,44.3,11,468(+6),[東] 伊藤大士
3,3,6,アポロアミ,牝3,54,津村明秀,1:13.9,クビ,57.0,12,436(+2),[東] 矢野英一
4,7,14,スワーリングミスト,牝3,54,内田博幸,1:13.9,ハナ,5.8,3,458(+8),[東] 高橋祥泰
5,2,4,モンサンロジェ,牝3,53,木幡巧也,1:13.9,ハナ,4.7,2,486(+6),[東] 牧光二
6,4,8,シェーナ,牝3,54,三浦皇成,1:14.0,3/4,11.0,5,448(+18),[東] 萩原清
7,8,16,コケット,牝3,54,北村宏司,1:14.2,1.1/4,3.2,1,510(+2),[東] 竹内正洋
8,5,10,ラブヘネシー,牝3,54,黛弘人,1:14.3,クビ,122.3,15,438(-2),[東] 蛯名利弘
9,6,12,トーセンウィズダム,牝3,54,横山和生,1:14.5,1.1/4,271.2,16,450(-6),[東] 古賀史生
10,6,11,アキヒメ,牝3,51,横山武史,1:14.6,3/4,40.2,9,404(+2),[東] 松永康利
11,5,9,ビクトリーゲート,牝3,51,菊沢一樹,1:14.6,ハナ,14.9,7,444(-2),[東] 伊藤圭三
12,4,7,ハニハニハーモニー,牝3,54,江田照男,1:14.8,1,20.3,8,500(0),[東] 岩戸孝樹
13,3,5,メイクポーチ,牝3,54,嘉藤貴行,1:15.1,2,14.5,6,434(0),[東] 加藤和宏
14,7,13,ジャストアキッス,牝3,51,武藤雅,1:15.5,2.1/2,44.1,10,494(+6),[東] 武藤善則
15,1,2,サニージューク,牝3,54,蛯名正義,1:15.9,2.1/2,74.3,13,466(+2),[東] 伊藤伸一
16,2,3,ハタノルミエール,牝3,54,丸山元気,1:15.9,クビ,86.9,14,442(+2),[東] 石栗龍彦
