着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,12,ヴォイスオブジョイ,牝2,54,モレイラ,1:10.2,,2.0,2,444(-4),[東] 水野貴広
2,5,10,バカラクイーン,牝2,54,蛯名正義,1:10.4,1.1/4,2.0,1,458(+6),[東] 武井亮
3,5,9,ムスティッカ,牝2,52,横山武史,1:10.4,ハナ,270.1,12,410(0),[東] 菊川正達
4,2,3,カツコノユメ,牝2,54,柴田善臣,1:10.5,1/2,21.5,4,412(+2),[東] 伊藤伸一
5,7,13,プランタンヴェール,牝2,54,大野拓弥,1:10.7,1.1/4,13.3,3,508(0),[東] 林徹
6,4,7,ニットウヴィクスン,牝2,53,武藤雅,1:10.7,クビ,95.3,8,424(0),[東] 小桧山悟
7,4,8,フルクトゥス,牡2,54,杉原誠人,1:10.9,1.1/4,33.4,5,450(-4),[東] 的場均
8,3,5,アリスチャン,牝2,54,嶋田純次,1:11.1,1,499.0,15,394(+6),[東] 伊藤正徳
9,3,6,タヌキ,牡2,53,木幡巧也,1:11.1,アタマ,232.7,11,428(-2),[東] 高橋祥泰
10,6,11,ニシノショコラ,牡2,51,山田敬士,1:11.5,2.1/2,213.2,10,418(-10),[東] 土田稔
11,8,15,ミコムーンライト,牝2,52,菊沢一樹,1:11.5,ハナ,104.0,9,406(-12),[東] 谷原義明
12,8,16,ラタウィ,牝2,54,田中勝春,1:11.7,1.1/4,410.6,14,432(-2),[東] 石栗龍彦
13,2,4,カナデルハ,牝2,54,柴山雄一,1:12.1,2.1/2,528.8,16,470(+2),[東] 小桧山悟
14,7,14,シンモエ,牝2,51,木幡育也,1:12.1,アタマ,392.0,13,444(+2),[東] 伊藤正徳
15,1,1,カガファランドール,牝2,52,藤田菜七,1:13.4,8,94.4,7,398(+2),[東] 大江原哲
16,1,2,ダズリングビーチ,牝2,54,石川裕紀,1:16.3,大,70.7,6,454(+2),[東] 武市康男
