着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,7,ノボマハロ,牡3,56,内田博幸,1:12.7,,6.7,3,522(+8),[東] 天間昭一
2,8,16,ラフカディオ,牡3,56,田辺裕信,1:12.8,3/4,9.9,4,508(+8),[東] 矢野英一
3,7,14,ケイアイテディ,牡3,56,北村宏司,1:13.0,1.1/4,2.7,2,452(-4),[東] 池上昌和
4,1,2,ディアバビアナ,牝3,54,戸崎圭太,1:13.5,3,2.2,1,478(-2),[東] 高橋裕
5,2,3,オレノマニラ,牡3,56,柴田善臣,1:14.0,3,34.9,6,424(-8),[東] 土田稔
6,5,9,キンショウ,牡3,56,三浦皇成,1:14.2,1,13.6,5,470(+10),[東] 田島俊明
7,2,4,クエントアスール,牡3,56,蛯名正義,1:14.3,1/2,75.1,10,510(-10),[東] 二ノ宮敬
8,6,11,クォーターイモン,牡3,56,勝浦正樹,1:15.0,4,65.6,8,468(+20),[東] 小西一男
9,5,10,ブルベアカラシナ,牝3,54,丸田恭介,1:15.2,1.1/4,314.4,12,438(0),[東] 伊藤圭三
10,1,1,セイウングラッパ,牡3,53,野中悠太,1:15.2,アタマ,72.1,9,444(-2),[東] 伊藤圭三
11,6,12,ウインベルズトール,牡3,56,津村明秀,1:15.4,1.1/4,250.2,11,470(+4),[東] 和田雄二
12,8,15,サンフレデリック,牡3,54,武藤雅,1:15.6,1,333.7,14,466(+2),[東] 的場均
13,3,6,レジーナカフェ,牝3,54,田中勝春,1:16.3,4,40.6,7,458(0),[東] 小島太
14,3,5,エリーダイヤモンド,牝3,54,武士沢友,1:17.1,5,365.2,15,424(0),[東] 武市康男
15,4,8,アッシジ,牝3,54,嘉藤貴行,1:19.0,大,500.9,16,398(0),[東] 高橋義博
16,7,13,クアトロスクーザ,牡3,55,井上敏樹,1:31.5,大,329.3,13,510(+4),[東] 小笠倫弘
