着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,16,トーセンスティール,牡3,56,田中勝春,1:12.8,,5.9,2,514(+6),[東] 宗像義忠
2,4,7,チビノオリヴィア,牝3,54,北村宏司,1:13.0,1.1/4,1.7,1,456(-2),[東] 栗田徹
3,5,9,ディアバビアナ,牝3,54,戸崎圭太,1:13.2,1.1/2,9.6,4,476(-4),[東] 高橋裕
4,4,8,コスモビスティー,牡3,56,黛弘人,1:13.5,1.3/4,7.1,3,474(0),[東] 松山将樹
5,1,2,アノマリー,牡3,56,津村明秀,1:13.7,1.1/4,22.5,7,492(-6),[東] 岩戸孝樹
6,6,12,タイセイゴーディー,牡3,56,石橋脩,1:13.8,3/4,22.8,8,466(-2),[東] 青木孝文
7,2,3,キリシマアオゾラ,牝3,54,江田照男,1:14.0,1.1/4,276.9,15,422(+4),[東] 石毛善彦
8,8,15,ザブルグ,牡3,56,三浦皇成,1:14.1,1/2,16.6,6,462(-2),[東] 高柳瑞樹
9,2,4,トップフィリア,牡3,56,岩田康誠,1:14.1,ハナ,14.4,5,458(-2),[東] 斎藤誠
10,3,5,スターオンザヒル,牡3,56,武士沢友,1:14.3,1,76.7,10,504(+2),[東] 南田美知
11,7,13,ディセントファミリ,牡3,55,木幡初也,1:14.3,クビ,129.7,12,462(-2),[東] 和田正道
12,3,6,アリババ,牡3,53,武藤雅,1:14.4,クビ,158.4,13,440(-6),[東] 粕谷昌央
13,1,1,ペイシャキャサリン,牝3,51,野中悠太,1:14.7,1.3/4,92.3,11,432(+4),[東] 本間忍
14,7,14,カレンナヴォーグ,牝3,54,横山和生,1:15.1,2.1/2,219.6,14,472(0),[東] 的場均
15,5,10,ジャベルアンドレ,牝3,54,柴田大知,1:15.1,アタマ,66.7,9,524(+2),[東] 牧光二
16,6,11,カシノパンプアップ,牡3,56,西田雄一,1:15.9,5,428.2,16,466(+5),[東] 二本柳俊
