着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,7,オワゾードール,牡3,56,内田博幸,1:58.1,,5.2,2,474(-4),[東] 久保田貴
2,3,5,アカツキ,牡3,56,武士沢友,1:58.1,クビ,9.2,5,456(-4),[東] 小桧山悟
3,8,15,ゴールドパッション,牡3,56,北村宏司,1:58.2,クビ,6.5,4,512(+6),[東] 青木孝文
4,8,16,サンベンド,牡3,56,松岡正海,1:58.4,1.1/2,3.0,1,474(-2),[東] 小島茂之
5,5,9,サマーボーイ,牡3,56,横山和生,1:58.6,1,14.0,6,484(-2),[東] 小野次郎
6,5,10,フラワーストリーム,牡3,56,三浦皇成,1:59.0,2.1/2,5.4,3,470(0),[東] 池上昌和
7,1,1,ウサギノパンチ,牡3,53,木幡育也,1:59.0,クビ,32.6,9,454(-2),[東] 堀井雅広
8,4,8,クリノバルテュス,牡3,56,酒井学,1:59.1,クビ,18.3,7,482(0),[東] 伊藤伸一
9,6,12,ニシノエクレール,牝3,52,武藤雅,1:59.1,アタマ,93.7,12,448(+2),[東] 小西一男
10,7,13,ゴールドエントリー,牡3,56,田中勝春,1:59.5,2.1/2,33.1,10,492(+2),[東] 宗像義忠
11,3,6,ターフィーキング,牡3,56,水口優也,1:59.6,1/2,299.9,16,424(-2),[東] 伊藤伸一
12,7,14,ルナティック,牡3,56,菱田裕二,1:59.7,3/4,20.8,8,504(-24),[東] 田中博康
13,2,3,ペイシャガンセ,牝3,54,松田大作,2:00.7,6,37.7,11,482(-6),[東] 本間忍
14,2,4,テイエムチャレンジ,牡3,56,杉原誠人,2:00.8,1/2,239.3,15,498(0),[東] 石栗龍彦
15,6,11,シュヌーク,牝3,54,長岡禎仁,2:01.4,3.1/2,193.6,13,422(+6),[東] 柄崎孝
16,1,2,メヒティヒ,牝3,54,江田照男,2:02.0,3.1/2,237.4,14,428(+4),[東] 松永康利
