着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,7,シュルルヴァン,牝2,54,大野拓弥,1:09.0,,2.6,1,454(+2),[東] 高木登
2,6,9,テンジュイン,牝2,54,丹内祐次,1:09.1,3/4,15.0,6,412(+2),[東] 菊川正達
3,3,3,ユニティコ,牝2,54,柴田大知,1:09.1,ハナ,5.7,3,458(+2),[東] 高橋祥泰
4,5,6,セルレア,牝2,53,菊沢一樹,1:09.1,ハナ,7.2,4,456(-4),[東] 菊沢隆徳
5,2,2,ラファームソルティ,牝2,54,丸田恭介,1:09.3,1.1/4,3.8,2,428(-2),[東] 蛯名利弘
6,4,4,ファビュラスライン,牝2,53,武藤雅,1:09.4,1/2,43.5,8,430(+6),[東] 黒岩陽一
7,6,8,エクメディクイーン,牝2,54,内田博幸,1:09.7,1.3/4,31.1,7,394(+2),[東] 深山雅史
8,7,10,アースレイナ,牝2,54,横山和生,1:09.7,クビ,52.8,9,410(-4),[東] 清水英克
9,7,11,アンビルクローラー,牝2,54,石橋脩,1:10.1,2.1/2,13.0,5,436(-2),[東] 加藤和宏
10,1,1,トウキョウガール,牝2,51,菅原明良,1:10.4,1.1/2,198.0,10,422(+2),[東] 萱野浩二
11,8,13,プリティーハート,牝2,53,野中悠太,1:10.7,2,262.1,12,406(+4),[東] 本間忍
12,8,12,マインヒロイン,牝2,54,宮崎北斗,1:10.7,クビ,455.7,13,432(0),[東] 萱野浩二
13,4,5,ジェイダ,牝2,52,木幡育也,1:11.8,7,252.6,11,406(+6),[東] 佐藤吉勝
