着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,2,マイネルステレール,牡3,54,野中悠太,2:02.8,,13.1,4,468(+4),[東] 菊川正達
2,6,11,ハリスホーク,牡3,56,浜中俊,2:02.8,ハナ,6.5,3,566(+18),[東] 中川公成
3,4,8,イサク,牡3,56,戸崎圭太,2:02.9,3/4,4.7,2,466(-4),[東] 岩戸孝樹
4,1,1,ライル,牡3,56,石橋脩,2:03.4,3,1.8,1,492(-6),[東] 手塚貴久
5,2,4,ナミブ,牡3,56,杉原誠人,2:03.4,クビ,29.7,9,448(+2),[東] 南田美知
6,5,10,アッシュドール,牡3,55,木幡巧也,2:03.7,1.3/4,23.1,6,506(0),[東] 勢司和浩
7,8,16,パワポケチャラット,牡3,56,三浦皇成,2:03.9,1.1/4,51.6,10,438(-2),[東] 中野栄治
8,2,3,クリノイヴァンカ,牝3,54,横山典弘,2:03.9,ハナ,15.3,5,450(-8),[東] 天間昭一
9,3,5,コマノヴァンドール,牝3,54,柴田大知,2:03.9,ハナ,29.6,8,470(0),[東] 菊川正達
10,6,12,コンステレーション,牝3,52,菊沢一樹,2:04.3,2.1/2,69.3,11,382(-6),[東] 手塚貴久
11,3,6,トーセンダイキリ,牡3,56,嶋田純次,2:04.5,1.1/2,253.8,15,490(0),[東] 小笠倫弘
12,4,7,ピカブー,牝3,51,藤田菜七,2:04.9,2.1/2,99.3,12,422(-4),[東] 武市康男
13,8,15,セイウンフェアリー,牝3,54,勝浦正樹,2:05.5,3.1/2,210.3,13,462(0),[東] 栗田徹
14,7,14,サトノミレニアム,牡3,56,ミナリク,2:05.6,1/2,25.0,7,516(-16),[東] 木村哲也
15,5,9,ピエタフィリアーレ,牡3,53,小林凌大,2:06.2,3.1/2,261.0,16,470(-8),[東] 菊川正達
中,7,13,ネイトフォンテン,牝3,51,木幡育也,,,232.1,14,450(0),[東] 戸田博文
